0.000000 0.000000 16.066668 15.509868 14.992379 14.510707 14.061705 
0.166667 16.666668 16.066668 15.509868 14.992379 14.510707 14.061705 
0.333333 0.000000 0.600000 1.135200 1.612598 2.038410 2.418164 
0.500000 0.000000 0.000000 0.021600 0.060920 0.114838 0.180680 
0.666667 0.000000 0.000000 0.000216 0.006970 0.020222 0.039838 
0.833333 0.000000 0.006000 0.166451 0.321133 0.470490 0.614947 
1.000000 0.000000 0.172667 0.333117 0.487800 0.637156 0.781613 
